item_id,item_name,category,dimensions,weight,fragility,expiry_date,current_location,entry_date
ITEM_0748,Product_748,Machinery,"{'length': 85, 'width': 23, 'height': 26}",16.28,False,2025-01-18,ZONE_1-R9-B11,2024-01-19
ITEM_0749,Product_749,Machinery,"{'length': 41, 'width': 30, 'height': 14}",16.28,False,2025-01-19,ZONE_3-R2-B15,2024-01-20
ITEM_0750,Product_750,Food,"{'length': 56, 'width': 19, 'height': 9}",16.28,True,2025-01-20,ZONE_2-R9-B16,2024-01-21
ITEM_0751,Product_751,Clothing,"{'length': 25, 'width': 30, 'height': 19}",16.28,False,2025-01-21,ZONE_5-R8-B17,2024-01-22
ITEM_0752,Product_752,Pharmaceuticals,"{'length': 77, 'width': 41, 'height': 18}",16.28,False,2025-01-22,ZONE_1-R3-B9,2024-01-23
ITEM_0753,Product_753,Furniture,"{'length': 20, 'width': 15, 'height': 8}",16.28,False,2025-01-23,ZONE_1-R9-B1,2024-01-24
ITEM_0754,Product_754,Food,"{'length': 67, 'width': 24, 'height': 24}",16.28,True,2025-01-24,ZONE_4-R8-B17,2024-01-25
ITEM_0755,Product_755,Electronics,"{'length': 79, 'width': 35, 'height': 7}",16.28,True,2025-01-25,ZONE_2-R9-B17,2024-01-26
ITEM_0756,Product_756,Electronics,"{'length': 10, 'width': 30, 'height': 10}",16.28,False,2025-01-26,ZONE_2-R5-B16,2024-01-27
ITEM_0757,Product_757,Pharmaceuticals,"{'length': 37, 'width': 27, 'height': 23}",16.28,False,2025-01-27,ZONE_3-R7-B16,2024-01-28
ITEM_0758,Product_758,Food,"{'length': 14, 'width': 37, 'height': 29}",16.28,True,2025-01-28,ZONE_5-R2-B20,2024-01-29
ITEM_0759,Product_759,Machinery,"{'length': 28, 'width': 48, 'height': 28}",16.28,True,2025-01-29,ZONE_2-R7-B9,2024-01-30
ITEM_0760,Product_760,Furniture,"{'length': 42, 'width': 14, 'height': 29}",16.28,True,2025-01-30,ZONE_4-R2-B12,2024-01-31
ITEM_0761,Product_761,Pharmaceuticals,"{'length': 84, 'width': 13, 'height': 15}",16.28,False,2025-01-31,ZONE_2-R9-B3,2024-02-01
ITEM_0762,Product_762,Clothing,"{'length': 15, 'width': 32, 'height': 11}",16.28,False,2025-02-01,ZONE_3-R1-B3,2024-02-02
ITEM_0763,Product_763,Electronics,"{'length': 90, 'width': 30, 'height': 23}",16.28,False,2025-02-02,ZONE_5-R5-B8,2024-02-03
ITEM_0764,Product_764,Furniture,"{'length': 21, 'width': 10, 'height': 28}",16.28,False,2025-02-03,ZONE_1-R3-B16,2024-02-04
ITEM_0765,Product_765,Furniture,"{'length': 28, 'width': 31, 'height': 6}",16.28,False,2025-02-04,ZONE_2-R1-B14,2024-02-05
ITEM_0766,Product_766,Food,"{'length': 59, 'width': 47, 'height': 12}",16.28,True,2025-02-05,ZONE_5-R3-B4,2024-02-06
ITEM_0767,Product_767,Pharmaceuticals,"{'length': 82, 'width': 10, 'height': 13}",16.28,True,2025-02-06,ZONE_3-R5-B1,2024-02-07
ITEM_0768,Product_768,Clothing,"{'length': 44, 'width': 16, 'height': 28}",16.28,True,2025-02-07,ZONE_4-R10-B5,2024-02-08
ITEM_0769,Product_769,Machinery,"{'length': 59, 'width': 47, 'height': 29}",16.28,True,2025-02-08,ZONE_1-R7-B5,2024-02-09
ITEM_0770,Product_770,Electronics,"{'length': 30, 'width': 38, 'height': 6}",16.28,True,2025-02-09,ZONE_2-R10-B7,2024-02-10
ITEM_0771,Product_771,Machinery,"{'length': 72, 'width': 19, 'height': 6}",16.28,True,2025-02-10,ZONE_2-R8-B19,2024-02-11
ITEM_0772,Product_772,Pharmaceuticals,"{'length': 74, 'width': 48, 'height': 9}",16.28,False,2025-02-11,ZONE_4-R7-B16,2024-02-12
ITEM_0773,Product_773,Clothing,"{'length': 22, 'width': 23, 'height': 10}",16.28,True,2025-02-12,ZONE_3-R5-B18,2024-02-13
ITEM_0774,Product_774,Pharmaceuticals,"{'length': 90, 'width': 43, 'height': 11}",16.28,False,2025-02-13,ZONE_3-R1-B9,2024-02-14
ITEM_0775,Product_775,Clothing,"{'length': 10, 'width': 42, 'height': 15}",16.28,False,2025-02-14,ZONE_5-R5-B6,2024-02-15
ITEM_0776,Product_776,Electronics,"{'length': 61, 'width': 35, 'height': 5}",16.28,True,2025-02-15,ZONE_5-R4-B14,2024-02-16
ITEM_0777,Product_777,Machinery,"{'length': 55, 'width': 29, 'height': 16}",16.28,False,2025-02-16,ZONE_1-R10-B9,2024-02-17
ITEM_0778,Product_778,Machinery,"{'length': 90, 'width': 45, 'height': 5}",16.28,True,2025-02-17,ZONE_3-R10-B10,2024-02-18
ITEM_0779,Product_779,Pharmaceuticals,"{'length': 92, 'width': 45, 'height': 27}",16.28,True,2025-02-18,ZONE_4-R5-B15,2024-02-19
ITEM_0780,Product_780,Machinery,"{'length': 20, 'width': 14, 'height': 28}",16.28,False,2025-02-19,ZONE_5-R3-B6,2024-02-20
ITEM_0781,Product_781,Electronics,"{'length': 59, 'width': 35, 'height': 13}",16.28,True,2025-02-20,ZONE_4-R6-B17,2024-02-21
ITEM_0782,Product_782,Food,"{'length': 22, 'width': 43, 'height': 17}",16.28,False,2025-02-21,ZONE_4-R8-B9,2024-02-22
ITEM_0783,Product_783,Food,"{'length': 84, 'width': 15, 'height': 7}",16.28,False,2025-02-22,ZONE_2-R9-B1,2024-02-23
ITEM_0784,Product_784,Clothing,"{'length': 49, 'width': 27, 'height': 12}",16.28,True,2025-02-23,ZONE_3-R2-B19,2024-02-24
ITEM_0785,Product_785,Pharmaceuticals,"{'length': 66, 'width': 10, 'height': 11}",16.28,True,2025-02-24,ZONE_2-R9-B5,2024-02-25
ITEM_0786,Product_786,Pharmaceuticals,"{'length': 77, 'width': 30, 'height': 20}",16.28,False,2025-02-25,ZONE_5-R2-B10,2024-02-26
ITEM_0787,Product_787,Food,"{'length': 43, 'width': 25, 'height': 7}",16.28,False,2025-02-26,ZONE_4-R1-B5,2024-02-27
ITEM_0788,Product_788,Pharmaceuticals,"{'length': 77, 'width': 23, 'height': 24}",16.28,True,2025-02-27,ZONE_5-R1-B16,2024-02-28
ITEM_0789,Product_789,Furniture,"{'length': 57, 'width': 25, 'height': 13}",16.28,False,2025-02-28,ZONE_4-R7-B7,2024-02-29
ITEM_0790,Product_790,Electronics,"{'length': 16, 'width': 25, 'height': 15}",16.28,True,2025-03-01,ZONE_2-R3-B2,2024-03-01
ITEM_0791,Product_791,Food,"{'length': 51, 'width': 49, 'height': 28}",16.28,True,2025-03-02,ZONE_4-R4-B4,2024-03-02
ITEM_0792,Product_792,Food,"{'length': 67, 'width': 25, 'height': 29}",16.28,False,2025-03-03,ZONE_5-R1-B18,2024-03-03
ITEM_0793,Product_793,Food,"{'length': 29, 'width': 14, 'height': 28}",16.28,False,2025-03-04,ZONE_1-R8-B18,2024-03-04
ITEM_0794,Product_794,Machinery,"{'length': 73, 'width': 22, 'height': 23}",16.28,True,2025-03-05,ZONE_4-R8-B5,2024-03-05
ITEM_0795,Product_795,Clothing,"{'length': 99, 'width': 13, 'height': 24}",16.28,True,2025-03-06,ZONE_4-R3-B9,2024-03-06
ITEM_0796,Product_796,Pharmaceuticals,"{'length': 88, 'width': 21, 'height': 15}",16.28,True,2025-03-07,ZONE_5-R3-B2,2024-03-07
ITEM_0797,Product_797,Machinery,"{'length': 14, 'width': 49, 'height': 29}",16.28,False,2025-03-08,ZONE_2-R2-B5,2024-03-08
ITEM_0798,Product_798,Clothing,"{'length': 11, 'width': 11, 'height': 26}",16.28,True,2025-03-09,ZONE_2-R5-B15,2024-03-09
ITEM_0799,Product_799,Furniture,"{'length': 70, 'width': 43, 'height': 13}",16.28,False,2025-03-10,ZONE_2-R10-B14,2024-03-10
ITEM_0800,Product_800,Clothing,"{'length': 95, 'width': 37, 'height': 16}",16.28,True,2025-03-11,ZONE_3-R7-B10,2024-03-11
ITEM_0801,Product_801,Clothing,"{'length': 46, 'width': 26, 'height': 15}",16.28,True,2025-03-12,ZONE_1-R3-B19,2024-03-12
ITEM_0802,Product_802,Furniture,"{'length': 24, 'width': 31, 'height': 13}",16.28,True,2025-03-13,ZONE_2-R10-B2,2024-03-13
ITEM_0803,Product_803,Furniture,"{'length': 60, 'width': 47, 'height': 10}",16.28,True,2025-03-14,ZONE_3-R7-B17,2024-03-14
ITEM_0804,Product_804,Machinery,"{'length': 27, 'width': 21, 'height': 21}",16.28,True,2025-03-15,ZONE_4-R8-B10,2024-03-15
ITEM_0805,Product_805,Clothing,"{'length': 68, 'width': 37, 'height': 19}",16.28,False,2025-03-16,ZONE_2-R8-B2,2024-03-16
ITEM_0806,Product_806,Electronics,"{'length': 40, 'width': 49, 'height': 23}",16.28,False,2025-03-17,ZONE_5-R8-B16,2024-03-17
ITEM_0807,Product_807,Food,"{'length': 62, 'width': 41, 'height': 16}",16.28,True,2025-03-18,ZONE_3-R8-B1,2024-03-18
ITEM_0808,Product_808,Pharmaceuticals,"{'length': 89, 'width': 27, 'height': 18}",16.28,True,2025-03-19,ZONE_2-R1-B6,2024-03-19
ITEM_0809,Product_809,Pharmaceuticals,"{'length': 86, 'width': 45, 'height': 6}",16.28,True,2025-03-20,ZONE_2-R5-B11,2024-03-20
ITEM_0810,Product_810,Food,"{'length': 62, 'width': 16, 'height': 25}",16.28,False,2025-03-21,ZONE_3-R3-B12,2024-03-21
ITEM_0811,Product_811,Clothing,"{'length': 68, 'width': 49, 'height': 12}",16.28,False,2025-03-22,ZONE_1-R2-B7,2024-03-22
ITEM_0812,Product_812,Furniture,"{'length': 10, 'width': 46, 'height': 23}",16.28,False,2025-03-23,ZONE_4-R5-B14,2024-03-23
ITEM_0813,Product_813,Machinery,"{'length': 23, 'width': 22, 'height': 8}",16.28,False,2025-03-24,ZONE_5-R5-B16,2024-03-24
ITEM_0814,Product_814,Furniture,"{'length': 89, 'width': 37, 'height': 29}",16.28,True,2025-03-25,ZONE_1-R3-B10,2024-03-25
ITEM_0815,Product_815,Pharmaceuticals,"{'length': 20, 'width': 10, 'height': 24}",16.28,False,2025-03-26,ZONE_1-R9-B14,2024-03-26
ITEM_0816,Product_816,Clothing,"{'length': 18, 'width': 17, 'height': 11}",16.28,False,2025-03-27,ZONE_4-R4-B20,2024-03-27
ITEM_0817,Product_817,Pharmaceuticals,"{'length': 62, 'width': 38, 'height': 29}",16.28,True,2025-03-28,ZONE_2-R2-B3,2024-03-28
ITEM_0818,Product_818,Clothing,"{'length': 76, 'width': 41, 'height': 9}",16.28,True,2025-03-29,ZONE_4-R2-B13,2024-03-29
ITEM_0819,Product_819,Clothing,"{'length': 67, 'width': 11, 'height': 13}",16.28,True,2025-03-30,ZONE_4-R3-B2,2024-03-30
ITEM_0820,Product_820,Furniture,"{'length': 63, 'width': 14, 'height': 14}",16.28,True,2025-03-31,ZONE_2-R10-B15,2024-03-31
ITEM_0821,Product_821,Pharmaceuticals,"{'length': 71, 'width': 33, 'height': 26}",16.28,False,2025-04-01,ZONE_3-R3-B13,2024-04-01
ITEM_0822,Product_822,Pharmaceuticals,"{'length': 28, 'width': 31, 'height': 19}",16.28,True,2025-04-02,ZONE_2-R10-B19,2024-04-02
ITEM_0823,Product_823,Food,"{'length': 14, 'width': 15, 'height': 5}",16.28,True,2025-04-03,ZONE_3-R1-B14,2024-04-03
ITEM_0824,Product_824,Furniture,"{'length': 68, 'width': 33, 'height': 20}",16.28,False,2025-04-04,ZONE_3-R4-B5,2024-04-04
ITEM_0825,Product_825,Electronics,"{'length': 97, 'width': 32, 'height': 18}",16.28,True,2025-04-05,ZONE_5-R8-B15,2024-04-05
ITEM_0826,Product_826,Electronics,"{'length': 49, 'width': 30, 'height': 21}",16.28,False,2025-04-06,ZONE_2-R7-B2,2024-04-06
ITEM_0827,Product_827,Food,"{'length': 15, 'width': 29, 'height': 10}",16.28,True,2025-04-07,ZONE_5-R5-B5,2024-04-07
ITEM_0828,Product_828,Machinery,"{'length': 51, 'width': 13, 'height': 5}",16.28,False,2025-04-08,ZONE_3-R3-B5,2024-04-08
ITEM_0829,Product_829,Pharmaceuticals,"{'length': 62, 'width': 40, 'height': 24}",16.28,False,2025-04-09,ZONE_3-R2-B8,2024-04-09
ITEM_0830,Product_830,Machinery,"{'length': 26, 'width': 35, 'height': 6}",16.28,True,2025-04-10,ZONE_4-R9-B1,2024-04-10
ITEM_0831,Product_831,Machinery,"{'length': 56, 'width': 39, 'height': 24}",16.28,False,2025-04-11,ZONE_5-R6-B1,2024-04-11
ITEM_0832,Product_832,Machinery,"{'length': 43, 'width': 27, 'height': 14}",16.28,True,2025-04-12,ZONE_3-R6-B11,2024-04-12
ITEM_0833,Product_833,Pharmaceuticals,"{'length': 83, 'width': 10, 'height': 23}",16.28,True,2025-04-13,ZONE_1-R10-B11,2024-04-13
ITEM_0834,Product_834,Clothing,"{'length': 16, 'width': 12, 'height': 7}",16.28,True,2025-04-14,ZONE_2-R2-B10,2024-04-14
ITEM_0835,Product_835,Machinery,"{'length': 63, 'width': 41, 'height': 11}",16.28,True,2025-04-15,ZONE_4-R9-B13,2024-04-15
ITEM_0836,Product_836,Electronics,"{'length': 89, 'width': 26, 'height': 21}",16.28,False,2025-04-16,ZONE_3-R10-B2,2024-04-16
ITEM_0837,Product_837,Food,"{'length': 18, 'width': 32, 'height': 13}",16.28,False,2025-04-17,ZONE_3-R1-B9,2024-04-17
ITEM_0838,Product_838,Clothing,"{'length': 19, 'width': 47, 'height': 5}",16.28,False,2025-04-18,ZONE_2-R1-B2,2024-04-18
ITEM_0839,Product_839,Electronics,"{'length': 14, 'width': 11, 'height': 16}",16.28,True,2025-04-19,ZONE_2-R9-B16,2024-04-19
ITEM_0840,Product_840,Clothing,"{'length': 18, 'width': 30, 'height': 24}",16.28,True,2025-04-20,ZONE_4-R6-B17,2024-04-20
ITEM_0841,Product_841,Pharmaceuticals,"{'length': 34, 'width': 39, 'height': 5}",16.28,False,2025-04-21,ZONE_1-R9-B11,2024-04-21
ITEM_0842,Product_842,Electronics,"{'length': 71, 'width': 47, 'height': 29}",16.28,True,2025-04-22,ZONE_1-R9-B11,2024-04-22
ITEM_0843,Product_843,Clothing,"{'length': 71, 'width': 15, 'height': 22}",16.28,False,2025-04-23,ZONE_5-R10-B19,2024-04-23
ITEM_0844,Product_844,Clothing,"{'length': 75, 'width': 38, 'height': 27}",16.28,True,2025-04-24,ZONE_1-R7-B5,2024-04-24
ITEM_0845,Product_845,Clothing,"{'length': 50, 'width': 26, 'height': 28}",16.28,True,2025-04-25,ZONE_1-R5-B17,2024-04-25
ITEM_0846,Product_846,Pharmaceuticals,"{'length': 50, 'width': 17, 'height': 20}",16.28,True,2025-04-26,ZONE_2-R8-B13,2024-04-26
ITEM_0847,Product_847,Furniture,"{'length': 75, 'width': 14, 'height': 26}",16.28,False,2025-04-27,ZONE_3-R1-B5,2024-04-27
ITEM_0848,Product_848,Food,"{'length': 59, 'width': 34, 'height': 28}",16.28,False,2025-04-28,ZONE_1-R5-B20,2024-04-28
ITEM_0849,Product_849,Furniture,"{'length': 34, 'width': 45, 'height': 18}",16.28,False,2025-04-29,ZONE_3-R8-B19,2024-04-29
ITEM_0850,Product_850,Machinery,"{'length': 96, 'width': 14, 'height': 16}",16.28,True,2025-04-30,ZONE_1-R2-B11,2024-04-30
ITEM_0851,Product_851,Food,"{'length': 55, 'width': 26, 'height': 15}",16.28,True,2025-05-01,ZONE_3-R5-B8,2024-05-01
ITEM_0852,Product_852,Furniture,"{'length': 70, 'width': 30, 'height': 29}",16.28,True,2025-05-02,ZONE_1-R10-B13,2024-05-02
ITEM_0853,Product_853,Pharmaceuticals,"{'length': 41, 'width': 21, 'height': 16}",16.28,True,2025-05-03,ZONE_2-R9-B9,2024-05-03
ITEM_0854,Product_854,Food,"{'length': 45, 'width': 45, 'height': 11}",16.28,True,2025-05-04,ZONE_1-R8-B6,2024-05-04
ITEM_0855,Product_855,Food,"{'length': 48, 'width': 15, 'height': 22}",16.28,True,2025-05-05,ZONE_2-R7-B1,2024-05-05
ITEM_0856,Product_856,Machinery,"{'length': 26, 'width': 35, 'height': 19}",16.28,True,2025-05-06,ZONE_5-R6-B18,2024-05-06
ITEM_0857,Product_857,Clothing,"{'length': 22, 'width': 36, 'height': 15}",16.28,True,2025-05-07,ZONE_2-R2-B5,2024-05-07
ITEM_0858,Product_858,Furniture,"{'length': 57, 'width': 31, 'height': 16}",16.28,True,2025-05-08,ZONE_2-R2-B20,2024-05-08
ITEM_0859,Product_859,Food,"{'length': 16, 'width': 30, 'height': 25}",16.28,False,2025-05-09,ZONE_1-R7-B16,2024-05-09
ITEM_0860,Product_860,Clothing,"{'length': 61, 'width': 35, 'height': 12}",16.28,False,2025-05-10,ZONE_5-R2-B13,2024-05-10
ITEM_0861,Product_861,Pharmaceuticals,"{'length': 30, 'width': 40, 'height': 27}",16.28,False,2025-05-11,ZONE_5-R8-B5,2024-05-11
ITEM_0862,Product_862,Food,"{'length': 17, 'width': 18, 'height': 6}",16.28,True,2025-05-12,ZONE_1-R3-B17,2024-05-12
ITEM_0863,Product_863,Clothing,"{'length': 64, 'width': 10, 'height': 14}",16.28,True,2025-05-13,ZONE_5-R2-B8,2024-05-13
ITEM_0864,Product_864,Furniture,"{'length': 97, 'width': 36, 'height': 21}",16.28,False,2025-05-14,ZONE_1-R2-B2,2024-05-14
ITEM_0865,Product_865,Pharmaceuticals,"{'length': 96, 'width': 43, 'height': 11}",16.28,False,2025-05-15,ZONE_4-R7-B7,2024-05-15
ITEM_0866,Product_866,Furniture,"{'length': 98, 'width': 22, 'height': 29}",16.28,False,2025-05-16,ZONE_3-R2-B4,2024-05-16
ITEM_0867,Product_867,Food,"{'length': 21, 'width': 17, 'height': 17}",16.28,True,2025-05-17,ZONE_1-R10-B6,2024-05-17
ITEM_0868,Product_868,Pharmaceuticals,"{'length': 63, 'width': 44, 'height': 25}",16.28,False,2025-05-18,ZONE_5-R3-B15,2024-05-18
ITEM_0869,Product_869,Machinery,"{'length': 62, 'width': 30, 'height': 13}",16.28,False,2025-05-19,ZONE_2-R10-B15,2024-05-19
ITEM_0870,Product_870,Electronics,"{'length': 52, 'width': 12, 'height': 9}",16.28,True,2025-05-20,ZONE_2-R10-B5,2024-05-20
ITEM_0871,Product_871,Pharmaceuticals,"{'length': 80, 'width': 26, 'height': 7}",16.28,True,2025-05-21,ZONE_1-R9-B16,2024-05-21
ITEM_0872,Product_872,Clothing,"{'length': 97, 'width': 26, 'height': 29}",16.28,False,2025-05-22,ZONE_3-R4-B4,2024-05-22
ITEM_0873,Product_873,Machinery,"{'length': 21, 'width': 36, 'height': 10}",16.28,True,2025-05-23,ZONE_5-R5-B12,2024-05-23
ITEM_0874,Product_874,Machinery,"{'length': 72, 'width': 36, 'height': 20}",16.28,True,2025-05-24,ZONE_2-R3-B8,2024-05-24
ITEM_0875,Product_875,Clothing,"{'length': 52, 'width': 14, 'height': 27}",16.28,True,2025-05-25,ZONE_4-R8-B4,2024-05-25
ITEM_0876,Product_876,Pharmaceuticals,"{'length': 68, 'width': 37, 'height': 7}",16.28,True,2025-05-26,ZONE_2-R1-B17,2024-05-26
ITEM_0877,Product_877,Electronics,"{'length': 30, 'width': 34, 'height': 12}",16.28,True,2025-05-27,ZONE_4-R4-B6,2024-05-27
ITEM_0878,Product_878,Machinery,"{'length': 83, 'width': 28, 'height': 23}",16.28,True,2025-05-28,ZONE_5-R3-B2,2024-05-28
ITEM_0879,Product_879,Furniture,"{'length': 98, 'width': 20, 'height': 24}",16.28,False,2025-05-29,ZONE_3-R9-B10,2024-05-29
ITEM_0880,Product_880,Food,"{'length': 63, 'width': 23, 'height': 25}",16.28,True,2025-05-30,ZONE_5-R5-B4,2024-05-30
ITEM_0881,Product_881,Furniture,"{'length': 59, 'width': 19, 'height': 9}",16.28,True,2025-05-31,ZONE_2-R6-B12,2024-05-31
ITEM_0882,Product_882,Furniture,"{'length': 45, 'width': 10, 'height': 11}",16.28,False,2025-06-01,ZONE_1-R1-B10,2024-06-01
ITEM_0883,Product_883,Pharmaceuticals,"{'length': 37, 'width': 32, 'height': 26}",16.28,False,2025-06-02,ZONE_1-R1-B2,2024-06-02
ITEM_0884,Product_884,Furniture,"{'length': 40, 'width': 27, 'height': 23}",16.28,True,2025-06-03,ZONE_2-R3-B9,2024-06-03
ITEM_0885,Product_885,Electronics,"{'length': 38, 'width': 46, 'height': 5}",16.28,True,2025-06-04,ZONE_2-R7-B8,2024-06-04
ITEM_0886,Product_886,Furniture,"{'length': 83, 'width': 38, 'height': 25}",16.28,False,2025-06-05,ZONE_2-R1-B14,2024-06-05
ITEM_0887,Product_887,Machinery,"{'length': 90, 'width': 14, 'height': 20}",16.28,False,2025-06-06,ZONE_3-R4-B2,2024-06-06
ITEM_0888,Product_888,Electronics,"{'length': 91, 'width': 45, 'height': 10}",16.28,True,2025-06-07,ZONE_1-R9-B20,2024-06-07
ITEM_0889,Product_889,Food,"{'length': 52, 'width': 11, 'height': 20}",16.28,False,2025-06-08,ZONE_5-R5-B7,2024-06-08
ITEM_0890,Product_890,Clothing,"{'length': 31, 'width': 16, 'height': 29}",16.28,True,2025-06-09,ZONE_2-R9-B5,2024-06-09
ITEM_0891,Product_891,Furniture,"{'length': 87, 'width': 31, 'height': 10}",16.28,True,2025-06-10,ZONE_1-R6-B11,2024-06-10
ITEM_0892,Product_892,Food,"{'length': 61, 'width': 10, 'height': 15}",16.28,True,2025-06-11,ZONE_2-R5-B10,2024-06-11
ITEM_0893,Product_893,Machinery,"{'length': 77, 'width': 17, 'height': 11}",16.28,True,2025-06-12,ZONE_2-R1-B20,2024-06-12
ITEM_0894,Product_894,Furniture,"{'length': 94, 'width': 32, 'height': 19}",16.28,True,2025-06-13,ZONE_4-R8-B19,2024-06-13
ITEM_0895,Product_895,Clothing,"{'length': 53, 'width': 35, 'height': 18}",16.28,False,2025-06-14,ZONE_1-R3-B20,2024-06-14
ITEM_0896,Product_896,Furniture,"{'length': 76, 'width': 10, 'height': 26}",16.28,True,2025-06-15,ZONE_5-R2-B12,2024-06-15
ITEM_0897,Product_897,Food,"{'length': 32, 'width': 25, 'height': 10}",16.28,True,2025-06-16,ZONE_1-R2-B16,2024-06-16
ITEM_0898,Product_898,Clothing,"{'length': 61, 'width': 23, 'height': 11}",16.28,False,2025-06-17,ZONE_2-R3-B12,2024-06-17
ITEM_0899,Product_899,Furniture,"{'length': 17, 'width': 24, 'height': 26}",16.28,False,2025-06-18,ZONE_5-R2-B8,2024-06-18
ITEM_0900,Product_900,Furniture,"{'length': 23, 'width': 20, 'height': 13}",16.28,True,2025-06-19,ZONE_5-R3-B17,2024-06-19
ITEM_0901,Product_901,Pharmaceuticals,"{'length': 43, 'width': 33, 'height': 17}",16.28,True,2025-06-20,ZONE_5-R1-B3,2024-06-20
ITEM_0902,Product_902,Pharmaceuticals,"{'length': 55, 'width': 20, 'height': 23}",16.28,False,2025-06-21,ZONE_3-R5-B20,2024-06-21
ITEM_0903,Product_903,Clothing,"{'length': 69, 'width': 16, 'height': 23}",16.28,True,2025-06-22,ZONE_4-R7-B20,2024-06-22
ITEM_0904,Product_904,Clothing,"{'length': 60, 'width': 13, 'height': 16}",16.28,True,2025-06-23,ZONE_3-R10-B6,2024-06-23
ITEM_0905,Product_905,Machinery,"{'length': 29, 'width': 27, 'height': 16}",16.28,False,2025-06-24,ZONE_4-R6-B1,2024-06-24
ITEM_0906,Product_906,Furniture,"{'length': 55, 'width': 33, 'height': 17}",16.28,True,2025-06-25,ZONE_3-R3-B13,2024-06-25
ITEM_0907,Product_907,Clothing,"{'length': 27, 'width': 29, 'height': 23}",16.28,False,2025-06-26,ZONE_3-R6-B6,2024-06-26
ITEM_0908,Product_908,Food,"{'length': 53, 'width': 49, 'height': 28}",16.28,False,2025-06-27,ZONE_4-R4-B13,2024-06-27
ITEM_0909,Product_909,Pharmaceuticals,"{'length': 92, 'width': 44, 'height': 15}",16.28,False,2025-06-28,ZONE_4-R6-B6,2024-06-28
ITEM_0910,Product_910,Clothing,"{'length': 58, 'width': 25, 'height': 14}",16.28,False,2025-06-29,ZONE_2-R8-B10,2024-06-29
ITEM_0911,Product_911,Clothing,"{'length': 22, 'width': 14, 'height': 19}",16.28,True,2025-06-30,ZONE_1-R2-B10,2024-06-30
ITEM_0912,Product_912,Electronics,"{'length': 10, 'width': 32, 'height': 13}",16.28,True,2025-07-01,ZONE_5-R7-B10,2024-07-01
ITEM_0913,Product_913,Clothing,"{'length': 68, 'width': 22, 'height': 8}",16.28,True,2025-07-02,ZONE_5-R1-B5,2024-07-02
ITEM_0914,Product_914,Pharmaceuticals,"{'length': 22, 'width': 15, 'height': 25}",16.28,True,2025-07-03,ZONE_5-R2-B7,2024-07-03
ITEM_0915,Product_915,Machinery,"{'length': 24, 'width': 46, 'height': 9}",16.28,False,2025-07-04,ZONE_2-R6-B17,2024-07-04
ITEM_0916,Product_916,Furniture,"{'length': 72, 'width': 11, 'height': 6}",16.28,False,2025-07-05,ZONE_2-R1-B15,2024-07-05
ITEM_0917,Product_917,Clothing,"{'length': 48, 'width': 21, 'height': 18}",16.28,True,2025-07-06,ZONE_2-R1-B13,2024-07-06
ITEM_0918,Product_918,Machinery,"{'length': 42, 'width': 48, 'height': 22}",16.28,False,2025-07-07,ZONE_5-R4-B4,2024-07-07
ITEM_0919,Product_919,Machinery,"{'length': 55, 'width': 47, 'height': 20}",16.28,False,2025-07-08,ZONE_2-R9-B6,2024-07-08
ITEM_0920,Product_920,Electronics,"{'length': 74, 'width': 37, 'height': 13}",16.28,True,2025-07-09,ZONE_4-R2-B13,2024-07-09
ITEM_0921,Product_921,Furniture,"{'length': 80, 'width': 42, 'height': 18}",16.28,True,2025-07-10,ZONE_3-R5-B5,2024-07-10
ITEM_0922,Product_922,Electronics,"{'length': 80, 'width': 29, 'height': 14}",16.28,True,2025-07-11,ZONE_4-R8-B16,2024-07-11
ITEM_0923,Product_923,Clothing,"{'length': 73, 'width': 26, 'height': 22}",16.28,False,2025-07-12,ZONE_1-R5-B10,2024-07-12
ITEM_0924,Product_924,Electronics,"{'length': 81, 'width': 27, 'height': 17}",16.28,True,2025-07-13,ZONE_2-R3-B10,2024-07-13
ITEM_0925,Product_925,Pharmaceuticals,"{'length': 61, 'width': 16, 'height': 12}",16.28,False,2025-07-14,ZONE_5-R6-B5,2024-07-14
ITEM_0926,Product_926,Machinery,"{'length': 94, 'width': 32, 'height': 17}",16.28,True,2025-07-15,ZONE_3-R2-B9,2024-07-15
ITEM_0927,Product_927,Machinery,"{'length': 68, 'width': 17, 'height': 25}",16.28,True,2025-07-16,ZONE_1-R9-B8,2024-07-16
ITEM_0928,Product_928,Food,"{'length': 70, 'width': 13, 'height': 26}",16.28,False,2025-07-17,ZONE_3-R10-B10,2024-07-17
ITEM_0929,Product_929,Furniture,"{'length': 93, 'width': 27, 'height': 17}",16.28,False,2025-07-18,ZONE_4-R8-B4,2024-07-18
ITEM_0930,Product_930,Pharmaceuticals,"{'length': 67, 'width': 22, 'height': 13}",16.28,True,2025-07-19,ZONE_5-R7-B18,2024-07-19
ITEM_0931,Product_931,Electronics,"{'length': 66, 'width': 12, 'height': 29}",16.28,True,2025-07-20,ZONE_5-R8-B1,2024-07-20
ITEM_0932,Product_932,Food,"{'length': 70, 'width': 15, 'height': 21}",16.28,False,2025-07-21,ZONE_1-R2-B7,2024-07-21
ITEM_0933,Product_933,Pharmaceuticals,"{'length': 14, 'width': 11, 'height': 22}",16.28,False,2025-07-22,ZONE_5-R7-B11,2024-07-22
ITEM_0934,Product_934,Pharmaceuticals,"{'length': 50, 'width': 22, 'height': 7}",16.28,True,2025-07-23,ZONE_3-R3-B7,2024-07-23
