log_id,item_id,timestamp,movement_type,location,order_id
LOG_01395,ITEM_0636,2023-02-28 03:00:00,out,B2,ORD_1395
LOG_01396,ITEM_0625,2023-02-28 04:00:00,in,B2,ORD_1396
LOG_01397,ITEM_0640,2023-02-28 05:00:00,in,B20,ORD_1397
LOG_01398,ITEM_0230,2023-02-28 06:00:00,in,B8,ORD_1398
LOG_01399,ITEM_0062,2023-02-28 07:00:00,in,B20,ORD_1399
LOG_01400,ITEM_0167,2023-02-28 08:00:00,out,B18,ORD_1400
LOG_01401,ITEM_0469,2023-02-28 09:00:00,in,B6,ORD_1401
LOG_01402,ITEM_0002,2023-02-28 10:00:00,in,B6,ORD_1402
LOG_01403,ITEM_0280,2023-02-28 11:00:00,in,B4,ORD_1403
LOG_01404,ITEM_0813,2023-02-28 12:00:00,out,B18,ORD_1404
LOG_01405,ITEM_0536,2023-02-28 13:00:00,in,B12,ORD_1405
LOG_01406,ITEM_0194,2023-02-28 14:00:00,out,B15,ORD_1406
LOG_01407,ITEM_0975,2023-02-28 15:00:00,in,B1,ORD_1407
LOG_01408,ITEM_0429,2023-02-28 16:00:00,in,B17,ORD_1408
LOG_01409,ITEM_0358,2023-02-28 17:00:00,out,B19,ORD_1409
LOG_01410,ITEM_0066,2023-02-28 18:00:00,out,B18,ORD_1410
LOG_01411,ITEM_0781,2023-02-28 19:00:00,in,B9,ORD_1411
LOG_01412,ITEM_0656,2023-02-28 20:00:00,in,B15,ORD_1412
LOG_01413,ITEM_0944,2023-02-28 21:00:00,out,B13,ORD_1413
LOG_01414,ITEM_0068,2023-02-28 22:00:00,out,B20,ORD_1414
LOG_01415,ITEM_0765,2023-02-28 23:00:00,in,B12,ORD_1415
LOG_01416,ITEM_0825,2023-03-01 00:00:00,in,B1,ORD_1416
LOG_01417,ITEM_0416,2023-03-01 01:00:00,out,B17,ORD_1417
LOG_01418,ITEM_0183,2023-03-01 02:00:00,out,B16,ORD_1418
LOG_01419,ITEM_0115,2023-03-01 03:00:00,in,B12,ORD_1419
LOG_01420,ITEM_0320,2023-03-01 04:00:00,out,B4,ORD_1420
LOG_01421,ITEM_0233,2023-03-01 05:00:00,in,B3,ORD_1421
LOG_01422,ITEM_0521,2023-03-01 06:00:00,out,B18,ORD_1422
LOG_01423,ITEM_0036,2023-03-01 07:00:00,in,B10,ORD_1423
LOG_01424,ITEM_0633,2023-03-01 08:00:00,out,B18,ORD_1424
LOG_01425,ITEM_0838,2023-03-01 09:00:00,in,B2,ORD_1425
LOG_01426,ITEM_0496,2023-03-01 10:00:00,out,B2,ORD_1426
LOG_01427,ITEM_0239,2023-03-01 11:00:00,out,B17,ORD_1427
LOG_01428,ITEM_0497,2023-03-01 12:00:00,out,B8,ORD_1428
LOG_01429,ITEM_0173,2023-03-01 13:00:00,out,B20,ORD_1429
LOG_01430,ITEM_0208,2023-03-01 14:00:00,out,B1,ORD_1430
LOG_01431,ITEM_0104,2023-03-01 15:00:00,out,B4,ORD_1431
LOG_01432,ITEM_0911,2023-03-01 16:00:00,out,B3,ORD_1432
LOG_01433,ITEM_0373,2023-03-01 17:00:00,in,B12,ORD_1433
LOG_01434,ITEM_0606,2023-03-01 18:00:00,out,B9,ORD_1434
LOG_01435,ITEM_0224,2023-03-01 19:00:00,in,B5,ORD_1435
LOG_01436,ITEM_0854,2023-03-01 20:00:00,out,B16,ORD_1436
LOG_01437,ITEM_0971,2023-03-01 21:00:00,in,B13,ORD_1437
LOG_01438,ITEM_0663,2023-03-01 22:00:00,in,B1,ORD_1438
LOG_01439,ITEM_0808,2023-03-01 23:00:00,out,B1,ORD_1439
LOG_01440,ITEM_0145,2023-03-02 00:00:00,in,B7,ORD_1440
LOG_01441,ITEM_0050,2023-03-02 01:00:00,in,B9,ORD_1441
LOG_01442,ITEM_0116,2023-03-02 02:00:00,in,B10,ORD_1442
LOG_01443,ITEM_0436,2023-03-02 03:00:00,in,B10,ORD_1443
LOG_01444,ITEM_0623,2023-03-02 04:00:00,in,B19,ORD_1444
LOG_01445,ITEM_0550,2023-03-02 05:00:00,in,B4,ORD_1445
LOG_01446,ITEM_0816,2023-03-02 06:00:00,out,B1,ORD_1446
LOG_01447,ITEM_0395,2023-03-02 07:00:00,in,B5,ORD_1447
LOG_01448,ITEM_0788,2023-03-02 08:00:00,in,B9,ORD_1448
LOG_01449,ITEM_0712,2023-03-02 09:00:00,in,B4,ORD_1449
LOG_01450,ITEM_0080,2023-03-02 10:00:00,out,B20,ORD_1450
LOG_01451,ITEM_0954,2023-03-02 11:00:00,out,B1,ORD_1451
LOG_01452,ITEM_0530,2023-03-02 12:00:00,out,B3,ORD_1452
LOG_01453,ITEM_0745,2023-03-02 13:00:00,out,B20,ORD_1453
LOG_01454,ITEM_0290,2023-03-02 14:00:00,in,B3,ORD_1454
LOG_01455,ITEM_0796,2023-03-02 15:00:00,in,B16,ORD_1455
LOG_01456,ITEM_0340,2023-03-02 16:00:00,in,B1,ORD_1456
LOG_01457,ITEM_0536,2023-03-02 17:00:00,out,B2,ORD_1457
LOG_01458,ITEM_0655,2023-03-02 18:00:00,out,B11,ORD_1458
LOG_01459,ITEM_0546,2023-03-02 19:00:00,out,B9,ORD_1459
LOG_01460,ITEM_0303,2023-03-02 20:00:00,in,B11,ORD_1460
LOG_01461,ITEM_0290,2023-03-02 21:00:00,out,B12,ORD_1461
LOG_01462,ITEM_0184,2023-03-02 22:00:00,out,B6,ORD_1462
LOG_01463,ITEM_0514,2023-03-02 23:00:00,out,B2,ORD_1463
LOG_01464,ITEM_0732,2023-03-03 00:00:00,in,B6,ORD_1464
LOG_01465,ITEM_0299,2023-03-03 01:00:00,out,B15,ORD_1465
LOG_01466,ITEM_0049,2023-03-03 02:00:00,in,B13,ORD_1466
LOG_01467,ITEM_0341,2023-03-03 03:00:00,in,B20,ORD_1467
LOG_01468,ITEM_0918,2023-03-03 04:00:00,in,B8,ORD_1468
LOG_01469,ITEM_0008,2023-03-03 05:00:00,out,B15,ORD_1469
LOG_01470,ITEM_0180,2023-03-03 06:00:00,out,B18,ORD_1470
LOG_01471,ITEM_0177,2023-03-03 07:00:00,in,B15,ORD_1471
LOG_01472,ITEM_0115,2023-03-03 08:00:00,in,B5,ORD_1472
LOG_01473,ITEM_0179,2023-03-03 09:00:00,in,B12,ORD_1473
LOG_01474,ITEM_0534,2023-03-03 10:00:00,out,B2,ORD_1474
LOG_01475,ITEM_0100,2023-03-03 11:00:00,out,B5,ORD_1475
LOG_01476,ITEM_0681,2023-03-03 12:00:00,out,B8,ORD_1476
LOG_01477,ITEM_0336,2023-03-03 13:00:00,in,B1,ORD_1477
LOG_01478,ITEM_0575,2023-03-03 14:00:00,in,B9,ORD_1478
LOG_01479,ITEM_0578,2023-03-03 15:00:00,out,B3,ORD_1479
LOG_01480,ITEM_0618,2023-03-03 16:00:00,in,B7,ORD_1480
LOG_01481,ITEM_0322,2023-03-03 17:00:00,out,B3,ORD_1481
LOG_01482,ITEM_0538,2023-03-03 18:00:00,in,B3,ORD_1482
LOG_01483,ITEM_0210,2023-03-03 19:00:00,in,B5,ORD_1483
LOG_01484,ITEM_0692,2023-03-03 20:00:00,out,B18,ORD_1484
LOG_01485,ITEM_0450,2023-03-03 21:00:00,in,B14,ORD_1485
LOG_01486,ITEM_0635,2023-03-03 22:00:00,out,B3,ORD_1486
LOG_01487,ITEM_0633,2023-03-03 23:00:00,out,B17,ORD_1487
LOG_01488,ITEM_0543,2023-03-04 00:00:00,in,B6,ORD_1488
LOG_01489,ITEM_0787,2023-03-04 01:00:00,in,B17,ORD_1489
LOG_01490,ITEM_0603,2023-03-04 02:00:00,in,B11,ORD_1490
LOG_01491,ITEM_0790,2023-03-04 03:00:00,out,B13,ORD_1491
LOG_01492,ITEM_0782,2023-03-04 04:00:00,in,B7,ORD_1492
LOG_01493,ITEM_0325,2023-03-04 05:00:00,out,B17,ORD_1493
LOG_01494,ITEM_0553,2023-03-04 06:00:00,out,B8,ORD_1494
LOG_01495,ITEM_0762,2023-03-04 07:00:00,in,B10,ORD_1495
LOG_01496,ITEM_0099,2023-03-04 08:00:00,in,B4,ORD_1496
LOG_01497,ITEM_0017,2023-03-04 09:00:00,in,B6,ORD_1497
LOG_01498,ITEM_0473,2023-03-04 10:00:00,in,B13,ORD_1498
LOG_01499,ITEM_0757,2023-03-04 11:00:00,in,B11,ORD_1499
LOG_01500,ITEM_0578,2023-03-04 12:00:00,in,B19,ORD_1500
LOG_01501,ITEM_0911,2023-03-04 13:00:00,in,B8,ORD_1501
LOG_01502,ITEM_0615,2023-03-04 14:00:00,in,B17,ORD_1502
LOG_01503,ITEM_0956,2023-03-04 15:00:00,in,B13,ORD_1503
LOG_01504,ITEM_0216,2023-03-04 16:00:00,in,B10,ORD_1504
LOG_01505,ITEM_0237,2023-03-04 17:00:00,out,B11,ORD_1505
LOG_01506,ITEM_0291,2023-03-04 18:00:00,out,B2,ORD_1506
LOG_01507,ITEM_0478,2023-03-04 19:00:00,in,B13,ORD_1507
LOG_01508,ITEM_0634,2023-03-04 20:00:00,out,B13,ORD_1508
LOG_01509,ITEM_0670,2023-03-04 21:00:00,out,B5,ORD_1509
LOG_01510,ITEM_0989,2023-03-04 22:00:00,out,B3,ORD_1510
LOG_01511,ITEM_0670,2023-03-04 23:00:00,out,B18,ORD_1511
LOG_01512,ITEM_0520,2023-03-05 00:00:00,out,B9,ORD_1512
LOG_01513,ITEM_0837,2023-03-05 01:00:00,out,B1,ORD_1513
LOG_01514,ITEM_0637,2023-03-05 02:00:00,out,B16,ORD_1514
LOG_01515,ITEM_0729,2023-03-05 03:00:00,out,B6,ORD_1515
LOG_01516,ITEM_0369,2023-03-05 04:00:00,out,B8,ORD_1516
LOG_01517,ITEM_0365,2023-03-05 05:00:00,in,B9,ORD_1517
LOG_01518,ITEM_0502,2023-03-05 06:00:00,in,B5,ORD_1518
LOG_01519,ITEM_0286,2023-03-05 07:00:00,out,B17,ORD_1519
LOG_01520,ITEM_0415,2023-03-05 08:00:00,in,B4,ORD_1520
LOG_01521,ITEM_0401,2023-03-05 09:00:00,out,B20,ORD_1521
LOG_01522,ITEM_0893,2023-03-05 10:00:00,out,B11,ORD_1522
LOG_01523,ITEM_0658,2023-03-05 11:00:00,in,B16,ORD_1523
LOG_01524,ITEM_0842,2023-03-05 12:00:00,in,B1,ORD_1524
LOG_01525,ITEM_0795,2023-03-05 13:00:00,out,B11,ORD_1525
LOG_01526,ITEM_0397,2023-03-05 14:00:00,out,B5,ORD_1526
LOG_01527,ITEM_0802,2023-03-05 15:00:00,out,B10,ORD_1527
LOG_01528,ITEM_0428,2023-03-05 16:00:00,out,B6,ORD_1528
LOG_01529,ITEM_0584,2023-03-05 17:00:00,in,B2,ORD_1529
LOG_01530,ITEM_0438,2023-03-05 18:00:00,in,B2,ORD_1530
LOG_01531,ITEM_0339,2023-03-05 19:00:00,out,B18,ORD_1531
LOG_01532,ITEM_0786,2023-03-05 20:00:00,out,B3,ORD_1532
LOG_01533,ITEM_0645,2023-03-05 21:00:00,out,B12,ORD_1533
LOG_01534,ITEM_0078,2023-03-05 22:00:00,out,B2,ORD_1534
LOG_01535,ITEM_0021,2023-03-05 23:00:00,in,B12,ORD_1535
LOG_01536,ITEM_0489,2023-03-06 00:00:00,in,B2,ORD_1536
LOG_01537,ITEM_0590,2023-03-06 01:00:00,in,B20,ORD_1537
LOG_01538,ITEM_0616,2023-03-06 02:00:00,out,B5,ORD_1538
LOG_01539,ITEM_0071,2023-03-06 03:00:00,out,B9,ORD_1539
LOG_01540,ITEM_0727,2023-03-06 04:00:00,in,B2,ORD_1540
LOG_01541,ITEM_0221,2023-03-06 05:00:00,out,B13,ORD_1541
LOG_01542,ITEM_0372,2023-03-06 06:00:00,in,B7,ORD_1542
LOG_01543,ITEM_0127,2023-03-06 07:00:00,out,B8,ORD_1543
LOG_01544,ITEM_0776,2023-03-06 08:00:00,in,B13,ORD_1544
LOG_01545,ITEM_0543,2023-03-06 09:00:00,out,B17,ORD_1545
LOG_01546,ITEM_0474,2023-03-06 10:00:00,in,B8,ORD_1546
LOG_01547,ITEM_0660,2023-03-06 11:00:00,out,B16,ORD_1547
LOG_01548,ITEM_0350,2023-03-06 12:00:00,in,B4,ORD_1548
LOG_01549,ITEM_0826,2023-03-06 13:00:00,out,B8,ORD_1549
LOG_01550,ITEM_0819,2023-03-06 14:00:00,in,B10,ORD_1550
LOG_01551,ITEM_0105,2023-03-06 15:00:00,out,B12,ORD_1551
LOG_01552,ITEM_0712,2023-03-06 16:00:00,in,B2,ORD_1552
LOG_01553,ITEM_0150,2023-03-06 17:00:00,out,B16,ORD_1553
LOG_01554,ITEM_0956,2023-03-06 18:00:00,out,B4,ORD_1554
LOG_01555,ITEM_0180,2023-03-06 19:00:00,out,B2,ORD_1555
LOG_01556,ITEM_0472,2023-03-06 20:00:00,out,B19,ORD_1556
LOG_01557,ITEM_0697,2023-03-06 21:00:00,in,B16,ORD_1557
LOG_01558,ITEM_0742,2023-03-06 22:00:00,out,B12,ORD_1558
LOG_01559,ITEM_0301,2023-03-06 23:00:00,out,B11,ORD_1559
LOG_01560,ITEM_0050,2023-03-07 00:00:00,out,B11,ORD_1560
LOG_01561,ITEM_0565,2023-03-07 01:00:00,in,B20,ORD_1561
LOG_01562,ITEM_0963,2023-03-07 02:00:00,out,B3,ORD_1562
LOG_01563,ITEM_0872,2023-03-07 03:00:00,out,B4,ORD_1563
LOG_01564,ITEM_0546,2023-03-07 04:00:00,out,B11,ORD_1564
LOG_01565,ITEM_0003,2023-03-07 05:00:00,in,B16,ORD_1565
LOG_01566,ITEM_0840,2023-03-07 06:00:00,out,B5,ORD_1566
LOG_01567,ITEM_0518,2023-03-07 07:00:00,out,B11,ORD_1567
LOG_01568,ITEM_0125,2023-03-07 08:00:00,in,B10,ORD_1568
LOG_01569,ITEM_0694,2023-03-07 09:00:00,out,B12,ORD_1569
LOG_01570,ITEM_0886,2023-03-07 10:00:00,out,B14,ORD_1570
LOG_01571,ITEM_0172,2023-03-07 11:00:00,out,B9,ORD_1571
LOG_01572,ITEM_0869,2023-03-07 12:00:00,out,B15,ORD_1572
LOG_01573,ITEM_0881,2023-03-07 13:00:00,out,B6,ORD_1573
LOG_01574,ITEM_0348,2023-03-07 14:00:00,out,B3,ORD_1574
LOG_01575,ITEM_0974,2023-03-07 15:00:00,out,B6,ORD_1575
LOG_01576,ITEM_0774,2023-03-07 16:00:00,out,B18,ORD_1576
LOG_01577,ITEM_0283,2023-03-07 17:00:00,out,B14,ORD_1577
LOG_01578,ITEM_0952,2023-03-07 18:00:00,out,B13,ORD_1578
LOG_01579,ITEM_0004,2023-03-07 19:00:00,out,B10,ORD_1579
LOG_01580,ITEM_0114,2023-03-07 20:00:00,out,B12,ORD_1580
LOG_01581,ITEM_0396,2023-03-07 21:00:00,in,B15,ORD_1581
LOG_01582,ITEM_0891,2023-03-07 22:00:00,out,B20,ORD_1582
LOG_01583,ITEM_0275,2023-03-07 23:00:00,out,B11,ORD_1583
LOG_01584,ITEM_0925,2023-03-08 00:00:00,out,B20,ORD_1584
LOG_01585,ITEM_0007,2023-03-08 01:00:00,in,B8,ORD_1585
LOG_01586,ITEM_0257,2023-03-08 02:00:00,out,B4,ORD_1586
LOG_01587,ITEM_0350,2023-03-08 03:00:00,in,B18,ORD_1587
LOG_01588,ITEM_0388,2023-03-08 04:00:00,in,B14,ORD_1588
LOG_01589,ITEM_0584,2023-03-08 05:00:00,out,B9,ORD_1589
LOG_01590,ITEM_0323,2023-03-08 06:00:00,in,B10,ORD_1590
LOG_01591,ITEM_0019,2023-03-08 07:00:00,in,B8,ORD_1591
LOG_01592,ITEM_0536,2023-03-08 08:00:00,out,B3,ORD_1592
LOG_01593,ITEM_0593,2023-03-08 09:00:00,in,B6,ORD_1593
LOG_01594,ITEM_0387,2023-03-08 10:00:00,out,B11,ORD_1594
LOG_01595,ITEM_0825,2023-03-08 11:00:00,out,B11,ORD_1595
LOG_01596,ITEM_0313,2023-03-08 12:00:00,out,B16,ORD_1596
LOG_01597,ITEM_0525,2023-03-08 13:00:00,out,B17,ORD_1597
LOG_01598,ITEM_0413,2023-03-08 14:00:00,in,B20,ORD_1598
LOG_01599,ITEM_0063,2023-03-08 15:00:00,in,B1,ORD_1599
LOG_01600,ITEM_0002,2023-03-08 16:00:00,out,B2,ORD_1600
LOG_01601,ITEM_0068,2023-03-08 17:00:00,out,B20,ORD_1601
LOG_01602,ITEM_0240,2023-03-08 18:00:00,out,B15,ORD_1602
LOG_01603,ITEM_0808,2023-03-08 19:00:00,out,B20,ORD_1603
LOG_01604,ITEM_0451,2023-03-08 20:00:00,in,B14,ORD_1604
LOG_01605,ITEM_0036,2023-03-08 21:00:00,out,B17,ORD_1605
LOG_01606,ITEM_0156,2023-03-08 22:00:00,in,B8,ORD_1606
LOG_01607,ITEM_0224,2023-03-08 23:00:00,in,B9,ORD_1607
LOG_01608,ITEM_0141,2023-03-09 00:00:00,in,B11,ORD_1608
LOG_01609,ITEM_0111,2023-03-09 01:00:00,out,B17,ORD_1609
LOG_01610,ITEM_0813,2023-03-09 02:00:00,out,B8,ORD_1610
LOG_01611,ITEM_0379,2023-03-09 03:00:00,out,B15,ORD_1611
LOG_01612,ITEM_0197,2023-03-09 04:00:00,out,B10,ORD_1612
LOG_01613,ITEM_0162,2023-03-09 05:00:00,in,B11,ORD_1613
LOG_01614,ITEM_0766,2023-03-09 06:00:00,out,B1,ORD_1614
LOG_01615,ITEM_0957,2023-03-09 07:00:00,out,B12,ORD_1615
LOG_01616,ITEM_0301,2023-03-09 08:00:00,out,B9,ORD_1616
LOG_01617,ITEM_0384,2023-03-09 09:00:00,out,B17,ORD_1617
LOG_01618,ITEM_0069,2023-03-09 10:00:00,out,B6,ORD_1618
LOG_01619,ITEM_0087,2023-03-09 11:00:00,in,B19,ORD_1619
LOG_01620,ITEM_0043,2023-03-09 12:00:00,out,B6,ORD_1620
LOG_01621,ITEM_0271,2023-03-09 13:00:00,in,B17,ORD_1621
LOG_01622,ITEM_0725,2023-03-09 14:00:00,out,B8,ORD_1622
LOG_01623,ITEM_0638,2023-03-09 15:00:00,out,B5,ORD_1623
LOG_01624,ITEM_0026,2023-03-09 16:00:00,out,B10,ORD_1624
LOG_01625,ITEM_0671,2023-03-09 17:00:00,out,B2,ORD_1625
LOG_01626,ITEM_0080,2023-03-09 18:00:00,in,B16,ORD_1626
LOG_01627,ITEM_0478,2023-03-09 19:00:00,out,B8,ORD_1627
LOG_01628,ITEM_0764,2023-03-09 20:00:00,in,B10,ORD_1628
LOG_01629,ITEM_0184,2023-03-09 21:00:00,in,B4,ORD_1629
LOG_01630,ITEM_0144,2023-03-09 22:00:00,in,B1,ORD_1630
LOG_01631,ITEM_0059,2023-03-09 23:00:00,in,B9,ORD_1631
LOG_01632,ITEM_0682,2023-03-10 00:00:00,out,B20,ORD_1632
LOG_01633,ITEM_0367,2023-03-10 01:00:00,in,B14,ORD_1633
LOG_01634,ITEM_0371,2023-03-10 02:00:00,out,B8,ORD_1634
LOG_01635,ITEM_0408,2023-03-10 03:00:00,out,B16,ORD_1635
LOG_01636,ITEM_0346,2023-03-10 04:00:00,in,B1,ORD_1636
LOG_01637,ITEM_0179,2023-03-10 05:00:00,out,B10,ORD_1637
LOG_01638,ITEM_0656,2023-03-10 06:00:00,out,B13,ORD_1638
LOG_01639,ITEM_0337,2023-03-10 07:00:00,out,B17,ORD_1639
LOG_01640,ITEM_0651,2023-03-10 08:00:00,out,B8,ORD_1640
LOG_01641,ITEM_0040,2023-03-10 09:00:00,in,B18,ORD_1641
LOG_01642,ITEM_0838,2023-03-10 10:00:00,out,B12,ORD_1642
LOG_01643,ITEM_0882,2023-03-10 11:00:00,out,B3,ORD_1643
LOG_01644,ITEM_0607,2023-03-10 12:00:00,out,B19,ORD_1644
LOG_01645,ITEM_0726,2023-03-10 13:00:00,out,B14,ORD_1645
LOG_01646,ITEM_0502,2023-03-10 14:00:00,out,B4,ORD_1646
LOG_01647,ITEM_0536,2023-03-10 15:00:00,out,B5,ORD_1647
LOG_01648,ITEM_0566,2023-03-10 16:00:00,in,B3,ORD_1648
LOG_01649,ITEM_0820,2023-03-10 17:00:00,in,B2,ORD_1649
LOG_01650,ITEM_0332,2023-03-10 18:00:00,out,B20,ORD_1650
LOG_01651,ITEM_0244,2023-03-10 19:00:00,out,B2,ORD_1651
LOG_01652,ITEM_0819,2023-03-10 20:00:00,out,B17,ORD_1652
LOG_01653,ITEM_0452,2023-03-10 21:00:00,in,B7,ORD_1653
LOG_01654,ITEM_0206,2023-03-10 22:00:00,out,B10,ORD_1654
LOG_01655,ITEM_0819,2023-03-10 23:00:00,out,B5,ORD_1655
LOG_01656,ITEM_0876,2023-03-11 00:00:00,in,B11,ORD_1656
LOG_01657,ITEM_0044,2023-03-11 01:00:00,out,B16,ORD_1657
LOG_01658,ITEM_0026,2023-03-11 02:00:00,in,B2,ORD_1658
LOG_01659,ITEM_0467,2023-03-11 03:00:00,in,B11,ORD_1659
LOG_01660,ITEM_0842,2023-03-11 04:00:00,out,B10,ORD_1660
LOG_01661,ITEM_0779,2023-03-11 05:00:00,out,B5,ORD_1661
LOG_01662,ITEM_0190,2023-03-11 06:00:00,in,B14,ORD_1662
LOG_01663,ITEM_0180,2023-03-11 07:00:00,in,B3,ORD_1663
LOG_01664,ITEM_0825,2023-03-11 08:00:00,out,B1,ORD_1664
LOG_01665,ITEM_0151,2023-03-11 09:00:00,out,B19,ORD_1665
LOG_01666,ITEM_0202,2023-03-11 10:00:00,out,B18,ORD_1666
LOG_01667,ITEM_0113,2023-03-11 11:00:00,in,B5,ORD_1667
LOG_01668,ITEM_0688,2023-03-11 12:00:00,out,B9,ORD_1668
LOG_01669,ITEM_0972,2023-03-11 13:00:00,in,B17,ORD_1669
LOG_01670,ITEM_0817,2023-03-11 14:00:00,in,B6,ORD_1670
LOG_01671,ITEM_0438,2023-03-11 15:00:00,out,B15,ORD_1671
LOG_01672,ITEM_0918,2023-03-11 16:00:00,in,B5,ORD_1672
LOG_01673,ITEM_0937,2023-03-11 17:00:00,in,B8,ORD_1673
LOG_01674,ITEM_0529,2023-03-11 18:00:00,out,B2,ORD_1674
LOG_01675,ITEM_0566,2023-03-11 19:00:00,in,B19,ORD_1675
LOG_01676,ITEM_0123,2023-03-11 20:00:00,in,B3,ORD_1676
LOG_01677,ITEM_0965,2023-03-11 21:00:00,out,B3,ORD_1677
LOG_01678,ITEM_0757,2023-03-11 22:00:00,in,B3,ORD_1678
LOG_01679,ITEM_0041,2023-03-11 23:00:00,in,B7,ORD_1679
LOG_01680,ITEM_0301,2023-03-12 00:00:00,in,B9,ORD_1680
LOG_01681,ITEM_0581,2023-03-12 01:00:00,out,B11,ORD_1681
LOG_01682,ITEM_0014,2023-03-12 02:00:00,out,B11,ORD_1682
LOG_01683,ITEM_0976,2023-03-12 03:00:00,out,B3,ORD_1683
LOG_01684,ITEM_0978,2023-03-12 04:00:00,out,B1,ORD_1684
LOG_01685,ITEM_0884,2023-03-12 05:00:00,in,B7,ORD_1685
LOG_01686,ITEM_0927,2023-03-12 06:00:00,in,B9,ORD_1686
LOG_01687,ITEM_0754,2023-03-12 07:00:00,out,B15,ORD_1687
LOG_01688,ITEM_0385,2023-03-12 08:00:00,in,B18,ORD_1688
LOG_01689,ITEM_0671,2023-03-12 09:00:00,out,B10,ORD_1689
LOG_01690,ITEM_0143,2023-03-12 10:00:00,out,B11,ORD_1690
LOG_01691,ITEM_0977,2023-03-12 11:00:00,out,B13,ORD_1691
LOG_01692,ITEM_0834,2023-03-12 12:00:00,out,B19,ORD_1692
LOG_01693,ITEM_0270,2023-03-12 13:00:00,out,B5,ORD_1693
LOG_01694,ITEM_0563,2023-03-12 14:00:00,out,B4,ORD_1694
LOG_01695,ITEM_0912,2023-03-12 15:00:00,out,B6,ORD_1695
LOG_01696,ITEM_0068,2023-03-12 16:00:00,in,B7,ORD_1696
LOG_01697,ITEM_0190,2023-03-12 17:00:00,in,B6,ORD_1697
LOG_01698,ITEM_0057,2023-03-12 18:00:00,in,B17,ORD_1698
LOG_01699,ITEM_0605,2023-03-12 19:00:00,out,B3,ORD_1699
LOG_01700,ITEM_0475,2023-03-12 20:00:00,out,B18,ORD_1700
LOG_01701,ITEM_0563,2023-03-12 21:00:00,out,B7,ORD_1701
LOG_01702,ITEM_0821,2023-03-12 22:00:00,in,B13,ORD_1702
LOG_01703,ITEM_0314,2023-03-12 23:00:00,out,B5,ORD_1703
LOG_01704,ITEM_0729,2023-03-13 00:00:00,out,B1,ORD_1704
LOG_01705,ITEM_0395,2023-03-13 01:00:00,in,B11,ORD_1705
LOG_01706,ITEM_0018,2023-03-13 02:00:00,in,B10,ORD_1706
LOG_01707,ITEM_0984,2023-03-13 03:00:00,in,B2,ORD_1707
LOG_01708,ITEM_0373,2023-03-13 04:00:00,out,B1,ORD_1708
LOG_01709,ITEM_0896,2023-03-13 05:00:00,in,B6,ORD_1709
LOG_01710,ITEM_0441,2023-03-13 06:00:00,out,B18,ORD_1710
LOG_01711,ITEM_0864,2023-03-13 07:00:00,in,B19,ORD_1711
LOG_01712,ITEM_0147,2023-03-13 08:00:00,in,B16,ORD_1712
LOG_01713,ITEM_0193,2023-03-13 09:00:00,out,B18,ORD_1713
LOG_01714,ITEM_0060,2023-03-13 10:00:00,out,B15,ORD_1714
LOG_01715,ITEM_0788,2023-03-13 11:00:00,in,B9,ORD_1715
LOG_01716,ITEM_0091,2023-03-13 12:00:00,in,B20,ORD_1716
LOG_01717,ITEM_0215,2023-03-13 13:00:00,in,B4,ORD_1717
LOG_01718,ITEM_0216,2023-03-13 14:00:00,in,B11,ORD_1718
LOG_01719,ITEM_0087,2023-03-13 15:00:00,out,B5,ORD_1719
LOG_01720,ITEM_0894,2023-03-13 16:00:00,in,B20,ORD_1720
LOG_01721,ITEM_0090,2023-03-13 17:00:00,in,B6,ORD_1721
LOG_01722,ITEM_0239,2023-03-13 18:00:00,in,B18,ORD_1722
LOG_01723,ITEM_0706,2023-03-13 19:00:00,in,B4,ORD_1723
LOG_01724,ITEM_0989,2023-03-13 20:00:00,out,B17,ORD_1724
LOG_01725,ITEM_0290,2023-03-13 21:00:00,in,B7,ORD_1725
LOG_01726,ITEM_0892,2023-03-13 22:00:00,out,B4,ORD_1726
LOG_01727,ITEM_0244,2023-03-13 23:00:00,out,B17,ORD_1727
LOG_01728,ITEM_0594,2023-03-14 00:00:00,in,B4,ORD_1728
LOG_01729,ITEM_0169,2023-03-14 01:00:00,out,B5,ORD_1729
LOG_01730,ITEM_0458,2023-03-14 02:00:00,out,B8,ORD_1730
LOG_01731,ITEM_0803,2023-03-14 03:00:00,in,B11,ORD_1731
LOG_01732,ITEM_0507,2023-03-14 04:00:00,out,B7,ORD_1732
LOG_01733,ITEM_0798,2023-03-14 05:00:00,in,B14,ORD_1733
LOG_01734,ITEM_0977,2023-03-14 06:00:00,out,B18,ORD_1734
LOG_01735,ITEM_0677,2023-03-14 07:00:00,out,B8,ORD_1735
LOG_01736,ITEM_0015,2023-03-14 08:00:00,in,B19,ORD_1736
LOG_01737,ITEM_0530,2023-03-14 09:00:00,out,B5,ORD_1737
LOG_01738,ITEM_0356,2023-03-14 10:00:00,out,B18,ORD_1738
LOG_01739,ITEM_0329,2023-03-14 11:00:00,in,B2,ORD_1739
LOG_01740,ITEM_0186,2023-03-14 12:00:00,out,B18,ORD_1740
LOG_01741,ITEM_0660,2023-03-14 13:00:00,in,B14,ORD_1741
LOG_01742,ITEM_0744,2023-03-14 14:00:00,in,B17,ORD_1742
LOG_01743,ITEM_0496,2023-03-14 15:00:00,in,B4,ORD_1743
